FECHA,HORA_UTC,LATITUD (grados),LONGITUD (grados),PROFUNDIDAD (Km),MAGNITUD Ml,MAGNITUD Mw,DEPARTAMENTO,MUNICIPIO,# FASES,RMS (Seg),GAP (grados),ERROR LATITUD (Km),ERROR LONGITUD (Km),ERROR PROFUNDIDAD (Km),ESTADO
2004-04-19,11:54:46,   4.539, -75.569,  20.1,  1.7,,QUINDIO,CALARCA,4, 1.10,210, 28.6, 19.0, 19.9,Revisado
2004-04-19,19:19:18,   4.484, -75.709,   2.5,  2.4,,QUINDIO,ARMENIA,7, 1.00,111,  7.3,  6.8,  7.7,Revisado
2004-04-19,23:53:20,   4.478, -75.719,   4.1,  2.5,,QUINDIO,ARMENIA,7, 1.20,121, 10.7, 12.9, 24.1,Revisado
2004-04-20,03:06:26,   4.478, -75.730,   0.0,  1.8,,QUINDIO,ARMENIA,4, 0.70,226, 13.6,  9.0,  9.3,Revisado
2004-04-20,06:48:26,   4.486, -75.735,   0.0,  2.1,,QUINDIO,ARMENIA,6, 0.60,161,  6.4,  5.1,  6.4,Revisado
2004-04-20,06:50:49,   4.511, -75.715,   4.4,  1.6,,QUINDIO,ARMENIA,4, 0.50,231,  5.5, 10.2, 19.8,Revisado
2004-04-20,10:32:33,   4.522, -75.693,   0.1,  2.3,,QUINDIO,ARMENIA,6, 1.10,117, 11.6,  9.3, 26.3,Revisado
2004-05-10,19:37:01,   4.567, -75.606, 165.3,  2.8,,QUINDIO,CALARCA,4, 0.30,112,  6.7,  9.7, 16.0,Revisado
2004-06-10,16:49:58,   4.525, -75.842, 150.1,  2.6,,QUINDIO,MONTENEGRO,4, 0.50,120,  7.4, 14.9, 27.9,Revisado
2004-07-04,04:03:22,   4.429, -75.614,   2.0,  2.2,,QUINDIO,CORDOBA,5, 0.70,182,  5.0,  7.8, 12.6,Revisado
2004-09-01,09:05:07,   4.613, -75.754, 142.0,  2.2,,QUINDIO,QUIMBAYA,4, 0.50,190,  9.5, 34.3, 25.1,Revisado
2004-09-03,08:14:59,   4.560, -75.736, 151.2,  2.5,,QUINDIO,MONTENEGRO,8, 0.70,166,  5.7, 12.4, 17.6,Revisado
2004-11-01,04:22:36,   4.258, -75.776,  41.6,  2.3,,QUINDIO,GENOVA,4, 0.30,236,  6.0, 10.2, 15.4,Revisado
2005-01-01,08:13:44,   4.694, -75.578,   4.0,  2.0,,QUINDIO,SALENTO,6, 1.80,180, 31.3, 51.5, 53.2,Revisado
2005-02-18,03:52:29,   4.333, -75.655,   3.3,  1.8,,QUINDIO,PIJAO,6, 1.30,129, 16.0, 14.2, 53.1,Revisado
2005-05-21,08:37:20,   4.640, -75.702, 148.0,  3.9,,QUINDIO,FILANDIA,12, 0.70,65,  6.7,  7.4, 17.2,Revisado
2005-06-22,08:07:54,   4.430, -75.707,   1.7,  4.1,,QUINDIO,CORDOBA,14, 1.20,62, 10.2,  9.2, 26.8,Revisado
2005-06-22,14:25:23,   4.430, -75.691,   0.6,  2.9,,QUINDIO,CORDOBA,7, 1.00,109, 11.8, 11.5, 28.4,Revisado
2005-08-21,01:27:58,   4.508, -75.635,  13.5,  2.1,,QUINDIO,CALARCA,4, 0.10,225,  1.8,  4.9,  5.4,Revisado
2005-11-21,02:48:40,   4.427, -75.632,   1.7,  2.4,,QUINDIO,CORDOBA,6, 0.60,106,  4.9,  4.5, 11.7,Revisado
2005-12-15,02:06:24,   4.418, -75.875, 162.0,  2.5,,QUINDIO,LA_TEBAIDA,5, 0.30,244,  5.6, 11.2,  7.6,Revisado
2005-12-29,03:01:25,   4.654, -75.650, 144.0,  1.8,,QUINDIO,FILANDIA,5, 0.60,114,  8.5, 11.7, 29.1,Revisado
2006-02-05,07:02:50,   4.051, -75.920,   3.9,  2.3,,QUINDIO,GENOVA,5, 0.40,196,  3.2,  6.7,  8.5,Revisado
2006-04-02,00:43:17,   4.564, -75.617,   4.0,  2.5,,QUINDIO,CALARCA,4, 0.50,182,  4.6,  8.8, 14.8,Revisado
2006-06-12,22:19:10,   4.243, -75.878, 180.0,  3.2,,QUINDIO,GENOVA,11, 0.70,82,  9.3,  8.7, 19.1,Revisado
2006-07-02,07:26:48,   4.422, -75.676,   8.1,  2.9,,QUINDIO,CORDOBA,7, 0.60,108,  5.3, 11.7, 19.8,Revisado
2006-08-05,01:44:39,   4.505, -75.656,   2.8,  2.0,,QUINDIO,CALARCA,5, 0.40,184,  3.2,  4.9,  7.5,Revisado
2006-08-23,06:53:11,   4.485, -75.701,   4.1,  2.1,,QUINDIO,ARMENIA,4, 0.50,231,  6.3, 10.1, 21.1,Revisado
2006-10-27,12:47:57,   4.338, -75.614,   1.2,  4.0,,QUINDIO,PIJAO,7, 0.90,156,  6.9,  9.7, 16.8,Revisado
2006-11-15,00:40:49,   4.549, -75.581,   0.0,  2.3,,QUINDIO,CALARCA,16, 0.60,180,  3.5,  6.7,  4.9,Revisado
2006-11-23,03:21:48,   4.458, -75.624,   8.3,  2.4,,QUINDIO,CALARCA,5, 0.20,107,  1.8,  4.3,  9.1,Revisado
2007-01-11,00:14:29,   4.517, -75.647,   3.2,  2.7,,QUINDIO,CALARCA,8, 0.70,110,  9.5,  9.1, 18.5,Revisado
2007-01-19,03:16:28,   4.644, -75.398,   0.0,  3.8,,QUINDIO,SALENTO,13, 1.20,103,  7.5, 12.4, 10.5,Revisado
2007-02-17,07:05:29,   4.766, -75.399,   4.0,  1.7,,QUINDIO,SALENTO,6, 0.80,170,  5.4, 12.6, 16.0,Revisado
2007-03-14,18:26:09,   4.694, -75.649, 133.6,  2.7,,QUINDIO,FILANDIA,7, 0.50,161,  7.5, 14.6, 19.5,Revisado
2007-04-12,04:28:25,   4.519, -75.667,   2.0,  2.7,,QUINDIO,CALARCA,7, 0.70,185,  4.6,  6.1, 10.5,Revisado
2007-04-12,04:43:53,   4.503, -75.535,   0.0,  2.1,,QUINDIO,CALARCA,6, 0.90,178, 10.0, 11.4, 10.0,Revisado
2007-04-25,19:44:07,   4.445, -75.628,   4.7,  2.4,,QUINDIO,CORDOBA,11, 0.40,252,  3.6, 11.9, 27.9,Revisado
2007-05-15,22:13:55,   4.427, -75.624,   4.0,  3.2,,QUINDIO,CORDOBA,8, 1.00,151,  9.5, 10.1, 19.0,Revisado
2007-08-29,05:58:21,   4.426, -75.639,  10.6,  2.4,,QUINDIO,CORDOBA,4, 0.60,242,  7.0, 13.6, 21.1,Revisado
2007-11-01,00:21:26,   4.603, -75.643,   0.0,  2.2,,QUINDIO,CIRCASIA,4, 0.80,184, 13.6, 12.7, 19.2,Revisado
2007-11-01,00:55:48,   4.538, -75.653,   1.7,  2.2,,QUINDIO,CALARCA,5, 0.50,166, 13.8,  5.8, 13.3,Revisado
2007-11-10,23:12:58,   4.753, -75.667, 135.1,  1.8,,QUINDIO,FILANDIA,4, 0.10,130,  6.4,  4.7, 13.1,Revisado
2008-03-31,23:15:24,   4.630, -75.876,  32.1,  4.4,,QUINDIO,QUIMBAYA,15, 0.70,108,  6.8,  5.9, 66.1,Revisado
2008-04-03,17:36:50,   4.591, -75.399,  50.7,  2.4,,QUINDIO,SALENTO,4, 0.80,168, 14.6, 80.6, 16.5,Revisado
2008-05-10,23:56:52,   4.480, -75.885,   0.0,  2.9,,QUINDIO,LA_TEBAIDA,4, 0.30,246,  5.6,  8.3, 10.7,Revisado
2008-07-01,11:24:50,   4.399, -75.658,   0.0,  2.3,,QUINDIO,CORDOBA,5, 0.30,169,  3.2,  4.1,  7.1,Revisado
2008-09-22,20:32:29,   4.159, -75.836, 129.3,  2.7,,QUINDIO,GENOVA,5, 0.70,129, 11.0,  9.6, 37.6,Revisado
2009-01-08,21:42:43,   4.598, -75.625,   1.5,  2.8,,QUINDIO,CIRCASIA,7, 0.50,169,  3.3,  4.6,  8.0,Revisado
2009-02-10,04:49:51,   4.455, -75.709,  62.3,  1.1,,QUINDIO,CORDOBA,6, 0.50,173,  6.9, 30.7, 27.8,Revisado
2009-02-24,11:17:18,   4.657, -75.455, 160.0,  3.4,,QUINDIO,SALENTO,16, 0.60,81,  4.0,  5.1,  8.3,Revisado
2009-03-18,05:26:08,   4.536, -75.825,  13.6,  1.2,,QUINDIO,MONTENEGRO,7, 0.50,182,  4.9, 13.9, 22.7,Revisado
2009-03-20,02:47:05,   4.472, -75.576,  18.4,  2.2,,QUINDIO,CALARCA,5, 0.60,191,  5.8, 14.4, 14.7,Revisado
2009-03-22,05:32:33,   4.451, -75.648,   1.1,  1.8,,QUINDIO,CORDOBA,5, 0.10,199,  1.4,  3.4,  4.3,Revisado
2009-03-23,19:55:34,   4.632, -75.618,   5.9,  3.7,,QUINDIO,CIRCASIA,13, 0.50,169,  2.9,  7.5, 12.5,Revisado
2009-03-31,14:06:04,   4.432, -75.714, 164.7,  2.4,,QUINDIO,CORDOBA,5, 0.50,206,  8.5, 16.3, 12.2,Revisado
2009-04-05,07:46:06,   4.529, -75.575,  20.0,  1.9,,QUINDIO,CALARCA,4, 0.10,195,  6.3, 17.3, 21.2,Revisado
2009-05-19,06:46:57,   4.593, -75.750, 149.0,  1.7,,QUINDIO,QUIMBAYA,5, 0.30,223,  4.8,  8.3,  7.9,Revisado
2009-05-23,06:12:45,   4.470, -75.626,   0.4,  1.0,,QUINDIO,CALARCA,4, 0.10,258,  1.9,  4.3,  4.8,Revisado
2009-06-08,22:02:45,   4.466, -75.644,   1.5,  1.3,,QUINDIO,CALARCA,4, 0.20,260,  2.6,  6.4,  7.8,Revisado
2009-06-12,02:03:00,   4.436, -75.853, 150.7,  2.0,,QUINDIO,LA_TEBAIDA,7, 0.50,147,  8.2, 10.2, 12.9,Revisado
2009-06-23,03:58:18,   4.020, -75.858, 177.6,  2.2,,QUINDIO,GENOVA,9, 0.40,186,  5.2,  9.1,  8.4,Revisado
2009-07-15,16:07:14,   4.481, -75.835,  65.6,  1.8,,QUINDIO,LA_TEBAIDA,4, 0.40,222,  5.5, 10.2, 18.0,Revisado
2009-07-23,21:37:35,   4.553, -75.831,  23.6,  1.5,,QUINDIO,MONTENEGRO,4, 0.10,227,  3.5,  3.4,  4.2,Revisado
2009-07-31,18:16:49,   4.559, -75.492,   8.8,  1.1,,QUINDIO,SALENTO,4, 0.10,184,  1.6,  8.8,  8.4,Revisado
2009-08-25,17:46:30,   4.524, -75.696,  17.8,  1.8,,QUINDIO,ARMENIA,5, 0.50,211,  6.1, 19.4, 26.1,Revisado
2009-08-27,04:40:23,   4.598, -75.755,  32.2,  2.1,,QUINDIO,QUIMBAYA,5, 0.40,224,  6.5,  8.2,  7.3,Revisado
2009-08-28,20:20:56,   4.571, -75.848,  21.4,  2.5,,QUINDIO,MONTENEGRO,5, 0.30,210,  4.1,  7.2,  7.5,Revisado
2009-09-04,04:58:33,   4.751, -75.644, 145.7,  2.3,,QUINDIO,FILANDIA,6, 0.40,172,  5.4, 11.4,  9.7,Revisado
2009-09-17,21:19:25,   4.625, -75.720, 153.8,  1.9,,QUINDIO,QUIMBAYA,6, 0.50,176,  4.5, 11.2, 11.3,Revisado
2009-11-19,01:20:35,   4.495, -75.775,   0.0,  1.0,,QUINDIO,LA_TEBAIDA,5, 0.40,237,  6.9, 12.6, 18.6,Revisado
2009-11-23,17:44:38,   4.503, -75.677,   7.1,  3.0,,QUINDIO,ARMENIA,9, 0.50,158,  3.5,  9.2, 15.0,Revisado
2009-12-16,05:34:20,   4.620, -75.787, 140.1,  1.7,,QUINDIO,QUIMBAYA,5, 0.40,166,  4.4,  9.9, 17.4,Revisado
2009-12-31,06:56:51,   4.514, -75.867, 149.7,  3.0,,QUINDIO,LA_TEBAIDA,14, 0.50,73,  4.4,  5.5,  6.2,Revisado
2010-01-01,14:18:09,   4.453, -75.608,   0.8,  1.3,,QUINDIO,CALARCA,4, 0.20,255,  2.4,  3.3,  2.4,Revisado
2010-01-11,18:48:36,   4.301, -75.760, 180.0,  4.7,,QUINDIO,PIJAO,24, 0.50,60,  2.7,  3.8,  4.9,Revisado
2010-01-15,03:31:46,   4.467, -75.610,   0.0,  1.4,,QUINDIO,CALARCA,4, 0.20,255,  1.8,  2.8,  2.2,Revisado
2010-02-03,05:57:45,   4.468, -75.595,  11.7,  1.7,,QUINDIO,CALARCA,5, 0.10,134,  2.4,  7.4, 16.0,Revisado
2010-02-09,08:52:07,   4.541, -75.595,   0.0,  0.9,,QUINDIO,CALARCA,4, 0.20,255,  2.0,  4.4,  3.0,Revisado
2010-02-16,13:50:13,   4.538, -75.816,   0.0,  1.2,,QUINDIO,MONTENEGRO,4, 0.30,281,  3.6, 14.2, 14.3,Revisado
2010-02-19,11:01:58,   4.316, -75.751, 170.3,  2.2,,QUINDIO,PIJAO,6, 0.40,226, 11.1, 30.5, 13.1,Revisado
2010-02-21,00:12:49,   4.746, -75.543,  84.5,  1.1,,QUINDIO,SALENTO,4, 0.20,261, 11.4, 27.6, 13.0,Revisado
2010-02-21,10:56:02,   4.643, -75.627, 152.9,  2.5,,QUINDIO,CIRCASIA,10, 0.50,140,  4.7,  8.5,  8.7,Revisado
2010-02-22,23:40:46,   4.683, -75.598,  28.0,  1.2,,QUINDIO,SALENTO,4, 0.50,265,  9.6, 21.1,  8.5,Revisado
2010-03-07,21:18:52,   4.559, -75.631, 151.0,  2.3,,QUINDIO,CALARCA,11, 0.50,94,  6.5, 12.0, 11.2,Revisado
2010-03-17,14:02:07,   4.460, -75.609,   0.0,  0.8,,QUINDIO,CALARCA,4, 0.20,255,  2.4,  3.1,  2.3,Revisado
2010-03-17,15:10:48,   4.470, -75.611,   0.0,  0.8,,QUINDIO,CALARCA,4, 0.10,255,  2.2,  2.9,  2.8,Revisado
2010-03-17,15:37:39,   4.467, -75.608,   0.0,  0.6,,QUINDIO,CALARCA,4, 0.20,255,  1.9,  3.0,  2.4,Revisado
2010-03-25,22:10:25,   3.992, -75.958,  14.6,  1.9,,QUINDIO,GENOVA,6, 0.30,123,  9.4, 10.6, 28.1,Revisado
2010-04-27,09:47:39,   4.251, -75.627,   0.3,  2.0,,QUINDIO,PIJAO,6, 0.30,121,  2.5,  5.0,  7.0,Revisado
2010-04-30,11:30:31,   4.163, -75.817, 164.4,  1.5,,QUINDIO,GENOVA,5, 0.30,191,  5.1,  8.8,  9.9,Revisado
2010-05-22,07:54:07,   4.620, -75.874,  19.4,  2.7,,QUINDIO,QUIMBAYA,12, 0.40,69,  2.2,  3.5,  4.3,Revisado
2010-05-29,18:50:43,   4.118, -75.932, 156.9,  1.6,,QUINDIO,GENOVA,6, 0.30,142,  5.6, 11.2, 10.2,Revisado
2010-05-31,04:29:54,   4.547, -75.847, 105.0,  1.5,,QUINDIO,MONTENEGRO,5, 0.30,153,  7.9, 11.7, 14.1,Revisado
2010-06-26,10:24:32,   4.654, -75.448,   0.0,  1.3,,QUINDIO,SALENTO,4, 0.20,208,  2.1,  5.2,  3.7,Revisado
2010-06-28,02:31:34,   4.207, -75.715, 180.0,  1.6,,QUINDIO,GENOVA,5, 0.40,143,  8.5, 14.3, 13.8,Revisado
2010-07-12,11:29:04,   4.642, -75.678, 148.8,  1.9,,QUINDIO,CIRCASIA,7, 0.60,116,  7.6, 14.3, 15.0,Revisado
2010-07-15,02:38:40,   4.443, -75.639,  14.0,  1.1,,QUINDIO,CORDOBA,4, 0.10,259,  2.2,  6.3, 11.9,Revisado
2010-07-26,04:40:23,   4.686, -75.546, 144.8,  2.6,,QUINDIO,SALENTO,16, 0.60,95,  5.3,  7.6,  8.3,Revisado
2010-08-13,00:15:00,   4.471, -75.611,  15.3,  1.6,,QUINDIO,CALARCA,5, 0.20,242,  2.7,  9.2, 14.6,Revisado
2010-10-25,07:26:22,   4.737, -75.612,   0.0,  1.1,,QUINDIO,FILANDIA,4, 0.30,274,  3.7, 18.7, 19.5,Revisado
2010-11-06,06:40:43,   4.092, -75.738,   4.5,  1.2,,QUINDIO,GENOVA,5, 0.50,150,  4.2,  5.2,  9.9,Revisado
2010-11-29,15:58:06,   4.631, -75.844,  15.4,  1.2,,QUINDIO,QUIMBAYA,4, 0.30,265,  4.5,  5.9,  7.8,Revisado
2010-12-18,11:33:39,   4.472, -75.740,   4.0,  1.6,,QUINDIO,LA_TEBAIDA,5, 0.50,181,  4.9,  5.3, 10.6,Revisado
2011-02-01,17:11:40,   4.620, -75.831,  26.8,  1.5,,QUINDIO,QUIMBAYA,4, 0.20,191,  4.1,  5.5,  7.5,Revisado
2011-02-18,05:20:56,   4.420, -75.880, 127.2,  1.8,,QUINDIO,LA_TEBAIDA,5, 0.50,151,  9.0, 16.1, 23.9,Revisado
2011-03-23,13:20:03,   4.406, -75.738,   8.6,  2.2,,QUINDIO,CORDOBA,6, 0.60,173,  4.7,  7.4, 14.9,Revisado
2011-04-06,00:57:18,   4.610, -75.759, 141.8,  1.9,,QUINDIO,QUIMBAYA,11, 0.30,119,  3.4,  5.5,  6.2,Revisado
2011-06-14,21:12:55,   4.517, -75.623,   0.0,  1.6,,QUINDIO,CALARCA,4, 0.10,258,  1.6,  2.3,  1.8,Revisado
2011-07-02,08:04:13,   4.506, -75.607,   4.0,  2.3,,QUINDIO,CALARCA,8, 0.40,154,  2.3,  4.1,  7.1,Revisado
2011-07-08,17:18:07,   4.652, -75.672, 136.0,  2.1,,QUINDIO,FILANDIA,5, 0.30,116,  3.0,  6.9, 12.4,Revisado
2011-08-11,05:55:23,   4.540, -75.541,  15.6,  1.7,,QUINDIO,SALENTO,4, 0.30,247,  2.3,  8.2,  7.6,Revisado
2011-08-19,04:23:08,   4.496, -75.652,   3.1,  1.2,,QUINDIO,CALARCA,4, 0.10,262,  1.5,  5.1,  4.7,Revisado
2011-08-26,04:50:28,   4.517, -75.595,   1.3,  1.0,,QUINDIO,CALARCA,4, 0.40,255,  4.1,  5.5,  4.1,Revisado
2011-08-26,05:25:56,   4.506, -75.620,   0.0,  0.7,,QUINDIO,CALARCA,4, 0.20,258,  1.9,  3.6,  2.6,Revisado
2011-08-26,06:32:56,   4.522, -75.586,   1.6,  1.0,,QUINDIO,CALARCA,4, 0.40,253,  3.7,  9.4, 11.2,Revisado
2011-08-26,06:46:02,   4.540, -75.617,   3.3,  1.1,,QUINDIO,CALARCA,4, 0.20,258,  2.0,  6.3,  6.6,Revisado
2011-08-26,08:03:16,   4.521, -75.608,   0.8,  0.9,,QUINDIO,CALARCA,4, 0.20,257,  1.8,  5.1,  5.6,Revisado
2011-08-28,13:07:18,   4.483, -75.629,   0.0,  1.8,,QUINDIO,CALARCA,4, 0.30,258,  3.0,  5.3,  4.1,Revisado
2011-09-07,19:40:43,   4.576, -75.531,   0.1,  1.2,,QUINDIO,SALENTO,4, 0.20,247,  1.8,  3.4,  2.7,Revisado
2011-09-09,08:50:26,   4.502, -75.562,   2.1,  2.1,,QUINDIO,CALARCA,5, 0.30,179,  2.2,  5.4,  3.2,Revisado
2011-09-14,16:02:35,   4.099, -75.920,   4.0,  2.1,,QUINDIO,GENOVA,5, 0.40,167, 23.9, 19.7, 20.4,Revisado
2011-10-13,11:55:58,   4.514, -75.787, 149.4,  3.0,,QUINDIO,MONTENEGRO,12, 0.40,150,  4.1,  5.9,  6.4,Revisado
2011-10-15,18:57:16,   4.450, -75.643,   2.0,  1.2,,QUINDIO,CORDOBA,4, 0.20,259,  1.7,  5.4,  5.9,Revisado
2011-10-31,11:22:24,   4.442, -75.620,   0.3,  1.2,,QUINDIO,CORDOBA,4, 0.20,256,  2.0,  5.8,  6.8,Revisado
2011-11-13,07:57:13,   4.440, -75.658,   8.0,  2.6,,QUINDIO,CORDOBA,6, 0.20,98,  2.0,  1.8, 10.8,Revisado
2011-11-13,08:13:53,   4.433, -75.669,   4.0,  2.5,,QUINDIO,CORDOBA,6, 0.40,175,  2.7,  2.3,  5.5,Revisado
2011-11-13,10:11:12,   4.416, -75.673,  20.3,  2.3,,QUINDIO,CORDOBA,6, 0.30,94,  6.4,  2.8,  8.5,Revisado
2011-11-13,14:32:18,   4.452, -75.663,   4.0,  1.8,,QUINDIO,CORDOBA,5, 0.20,173,  3.0,  2.4,  5.3,Revisado
2011-11-13,14:44:41,   4.426, -75.683,   4.0,  2.3,,QUINDIO,CORDOBA,8, 0.50,93,  3.3,  2.9,  7.6,Revisado
2011-11-13,23:28:32,   4.427, -75.681,   4.5,  1.6,,QUINDIO,CORDOBA,7, 0.50,93,  3.4,  3.6,  9.6,Revisado
2011-11-14,04:52:20,   4.467, -75.579,  16.0,  1.1,,QUINDIO,CALARCA,4, 0.20,251,  2.2,  6.3,  7.8,Revisado
2011-11-14,07:02:58,   4.429, -75.666,   3.9,  1.4,,QUINDIO,CORDOBA,5, 0.40,154,  3.5,  5.2,  8.7,Revisado
2011-11-20,07:20:43,   4.429, -75.674,   5.0,  1.6,,QUINDIO,CORDOBA,8, 0.30,83,  1.9,  2.5, 10.0,Revisado
2011-12-01,15:43:24,   4.576, -75.760, 138.0,  2.5,,QUINDIO,MONTENEGRO,6, 0.60,88,  6.5,  7.4, 11.5,Revisado
2011-12-17,20:44:21,   4.639, -75.594,   4.2,  1.4,,QUINDIO,SALENTO,4, 0.20,252,  2.4, 15.5, 99.9,Revisado
2012-02-05,01:37:34,   4.440, -75.732,  20.9,  1.7,,QUINDIO,CORDOBA,5, 0.40,166,  7.7,  5.1,  8.3,Revisado
2012-02-09,11:11:52,   4.449, -75.736,   4.0,  1.1,,QUINDIO,LA_TEBAIDA,4, 0.50,168,  4.4,  4.0,  9.4,Revisado
2012-02-25,06:58:00,   4.479, -75.670,   4.2,  1.4,,QUINDIO,CALARCA,7, 0.30,100,  2.2,  1.6,  4.6,Revisado
2012-02-25,14:57:40,   4.530, -75.606,   0.1,  1.2,,QUINDIO,CALARCA,4, 0.30,257,  2.6,  4.5,  3.2,Revisado
2012-03-07,09:18:55,   4.028, -75.925, 167.8,  2.6,,QUINDIO,GENOVA,18, 0.50,67,  3.3,  4.6,  5.4,Revisado
2012-03-21,21:34:22,   4.477, -75.706,   4.0,  1.1,,QUINDIO,ARMENIA,4, 0.50,168,  3.8,  3.5,  8.3,Revisado
2012-03-21,21:36:33,   4.506, -75.735,   4.0,  1.4,,QUINDIO,ARMENIA,4, 0.50,175,  4.2,  3.8,  8.7,Revisado
2012-03-21,23:30:29,   4.507, -75.718,   4.1,  1.1,,QUINDIO,ARMENIA,4, 0.20,173,  2.2,  2.1,  4.7,Revisado
2012-03-21,23:46:15,   4.508, -75.724,   4.3,  1.2,,QUINDIO,ARMENIA,5, 0.40,155,  2.6,  3.5,  6.5,Revisado
2012-04-03,22:13:14,   4.248, -75.572,  43.3,  1.3,,QUINDIO,PIJAO,4, 0.20,251,  5.1, 11.1,  9.5,Revisado
2012-04-11,13:39:30,   4.244, -75.545,   4.0,  2.5,,QUINDIO,PIJAO,6, 0.40,125,  3.5,  3.7,  7.5,Revisado
2012-04-11,23:46:38,   4.181, -75.730,  37.8,  2.6,,QUINDIO,GENOVA,4, 0.40,156,  5.2,  4.5, 39.5,Revisado
2012-05-30,10:51:05,   4.332, -75.612,   0.0,  2.5,,QUINDIO,PIJAO,5, 0.30,130,  2.1,  2.0,  5.1,Revisado
2012-06-03,07:22:52,   4.635, -75.795, 142.7,  1.6,,QUINDIO,QUIMBAYA,5, 0.40,149,  3.4,  4.9,  9.9,Revisado
2012-06-05,09:19:24,   4.208, -75.783,   4.0,  2.7,,QUINDIO,GENOVA,7, 0.40,76,  2.2,  2.1,  5.5,Revisado
2012-06-06,09:58:53,   4.467, -75.688,  18.0,  1.9,,QUINDIO,ARMENIA,6, 0.60,126,  6.3,  3.7, 12.2,Revisado
2012-06-08,16:22:09,   4.422, -75.676,  17.7,  1.7,,QUINDIO,CORDOBA,6, 0.40,117,  4.6,  2.8,  7.2,Revisado
2012-06-13,02:15:22,   4.449, -75.895, 154.1,  1.8,,QUINDIO,LA_TEBAIDA,5, 0.40,95,  4.5,  5.2,  8.6,Revisado
2012-06-17,00:10:44,   4.219, -75.793,   4.6,  1.3,,QUINDIO,GENOVA,7, 0.40,119,  3.7,  2.9,  6.9,Revisado
2012-06-24,08:39:06,   4.403, -75.667,   2.9,  1.8,,QUINDIO,CORDOBA,5, 0.60,113,  5.1,  3.5, 10.5,Revisado
2012-07-08,01:51:33,   4.518, -75.818,  17.4,  1.2,,QUINDIO,MONTENEGRO,5, 0.10,133,  1.8,  1.4,  3.4,Revisado
2012-07-11,00:38:36,   4.508, -75.821,  17.2,  1.9,,QUINDIO,LA_TEBAIDA,5, 0.30,131,  3.0,  2.0,  5.8,Revisado
2012-08-20,02:33:58,   4.734, -75.382, 120.7,  1.4,,QUINDIO,SALENTO,5, 0.40,205,  8.0, 13.2, 19.3,Revisado
2012-09-26,18:21:53,   4.454, -75.619,   0.0,  1.2,,QUINDIO,CALARCA,4, 0.10,256,  1.5,  2.2,  1.7,Revisado
2012-10-23,01:33:27,   4.416, -75.688,   7.8,  2.5,,QUINDIO,CORDOBA,8, 0.50,73,  2.8,  2.7, 12.4,Revisado
2012-10-23,01:41:24,   4.414, -75.710,  19.5,  2.6,,QUINDIO,CORDOBA,8, 0.50,94,  3.2,  3.5,  6.9,Revisado
2012-10-26,05:51:00,   4.438, -75.719,   4.3,  1.2,,QUINDIO,CORDOBA,4, 0.50,165,  5.0,  3.6,  8.4,Revisado
2012-10-28,11:50:15,   4.200, -75.859, 171.0,  2.8,,QUINDIO,GENOVA,9, 0.60,68,  5.0,  6.8,  8.9,Revisado
2012-11-03,21:19:43,   4.488, -75.691,   4.0,  1.5,,QUINDIO,ARMENIA,6, 0.40,99,  2.9,  2.3,  6.4,Revisado
2012-11-16,04:54:51,   4.482, -75.682,   4.0,  1.4,,QUINDIO,ARMENIA,7, 0.40,119,  2.8,  2.1,  5.5,Revisado
2012-11-18,17:31:06,   4.155, -75.728, 187.0,  2.6,,QUINDIO,GENOVA,10, 0.60,93,  5.2,  5.9,  8.6,Revisado
2012-12-06,20:15:21,   4.462, -75.655,   4.0,  1.0,,QUINDIO,CALARCA,4, 0.10,171,  1.6,  1.0,  2.3,Revisado
2012-12-07,23:48:00,   4.410, -75.847,   4.0,  1.3,,QUINDIO,LA_TEBAIDA,5, 0.20,176,  2.8,  1.8,  4.1,Revisado
2013-01-07,02:26:47,   4.352, -75.659,   4.0,  1.1,,QUINDIO,PIJAO,5, 0.30,166,  5.1,  4.0, 15.5,Revisado
2013-02-02,04:46:19,   4.416, -75.858,   7.3,  1.8,,QUINDIO,LA_TEBAIDA,5, 0.20,122,  2.7,  2.4,  5.9,Revisado
2013-02-23,20:43:26,   4.754, -75.401,   0.7,  1.6,,QUINDIO,SALENTO,5, 0.50,157,  4.3,  8.5, 10.0,Revisado
2013-03-17,20:15:05,   4.497, -75.682,   4.0,  2.3,  2.9,QUINDIO,ARMENIA,10, 0.50,111,  2.9,  2.5,  6.0,Revisado
2013-04-13,16:44:02,   4.294, -75.577,   2.6,  2.4,,QUINDIO,PIJAO,8, 0.40,129,  3.1,  2.9,  6.7,Revisado
2013-05-06,00:43:54,   4.531, -75.832, 150.1,  1.6,,QUINDIO,MONTENEGRO,8, 0.30,88,  3.2,  4.8,  7.9,Revisado
2013-05-14,20:31:00,   4.639, -75.609, 147.0,  2.2,,QUINDIO,SALENTO,6, 0.50,103,  6.1,  6.5, 12.6,Revisado
2013-05-17,06:54:48,   4.628, -75.620,   2.2,  1.5,,QUINDIO,CIRCASIA,8, 0.50,96,  2.8,  3.1,  7.4,Revisado
2013-06-08,21:14:44,   4.623, -75.621, 144.0,  2.8,  3.3,QUINDIO,CIRCASIA,21, 0.60,51,  2.9,  4.3,  5.7,Revisado
2013-06-25,03:36:22,   4.170, -75.883, 149.9,  1.7,,QUINDIO,GENOVA,9, 0.50,92,  6.3,  6.8, 10.4,Revisado
