FECHA,HORA_UTC,LATITUD (grados),LONGITUD (grados),PROFUNDIDAD (Km),MAGNITUD Ml,MAGNITUD Mw,DEPARTAMENTO,MUNICIPIO,# FASES,RMS (Seg),GAP (grados),ERROR LATITUD (Km),ERROR LONGITUD (Km),ERROR PROFUNDIDAD (Km),ESTADO
2013-06-01,11:14:52,   6.826, -73.148, 151.3,  4.0,  4.2,SANTANDER,LOS_SANTOS,41, 0.60,48,  2.3,  2.9,  4.3,Revisado
2013-06-02,16:20:40,   6.825, -73.149, 150.0,  3.0,  3.3,SANTANDER,LOS_SANTOS,27, 0.60,70,  2.7,  3.1,  4.8,Revisado
2013-06-02,20:48:50,   6.106, -73.350, 160.3,  3.7,  4.0,SANTANDER,SUAITA,18, 0.60,61,  3.0,  3.5,  6.5,Revisado
2013-06-03,15:12:08,   6.836, -73.129, 146.1,  3.2,  3.4,SANTANDER,LOS_SANTOS,22, 0.50,66,  2.3,  3.0,  4.7,Revisado
2013-06-04,00:25:46,   6.818, -73.151, 143.9,  3.3,  3.5,SANTANDER,LOS_SANTOS,18, 0.40,111,  2.3,  2.8,  4.6,Revisado
2013-06-04,21:32:53,   6.808, -73.113, 139.4,  3.1,  3.5,SANTANDER,LOS_SANTOS,22, 0.60,49,  2.7,  3.1,  5.2,Revisado
2013-06-05,09:55:36,   7.243, -73.758,   3.1,  3.5,  3.6,SANTANDER,PUERTO_WILCHES,16, 0.60,63,  3.0,  2.9,  5.9,Revisado
2013-06-06,04:27:59,   6.816, -73.143, 144.4,  3.0,  3.2,SANTANDER,LOS_SANTOS,15, 0.40,71,  2.5,  3.3,  4.9,Revisado
2013-06-08,16:52:20,   6.819, -73.149, 140.6,  3.2,  3.5,SANTANDER,LOS_SANTOS,22, 0.40,111,  2.4,  2.7,  4.4,Revisado
2013-06-08,20:06:22,   6.792, -73.114, 142.4,  3.3,  3.6,SANTANDER,LOS_SANTOS,32, 0.60,49,  2.4,  2.8,  4.6,Revisado
2013-06-08,23:14:34,   6.806, -73.139, 149.1,  3.1,  3.4,SANTANDER,LOS_SANTOS,30, 0.60,48,  2.4,  2.8,  4.5,Revisado
2013-06-09,20:09:48,   6.822, -73.135, 145.0,  3.1,  3.5,SANTANDER,LOS_SANTOS,32, 0.60,48,  2.4,  2.9,  4.7,Revisado
2013-06-13,07:55:26,   6.815, -73.143, 151.7,  3.7,  3.9,SANTANDER,LOS_SANTOS,31, 0.50,55,  1.9,  2.5,  3.9,Revisado
2013-06-14,10:49:25,   6.832, -73.117, 149.9,  4.4,  4.1,SANTANDER,LOS_SANTOS,28, 0.60,56,  2.3,  3.2,  5.5,Revisado
2013-06-17,22:59:49,   6.811, -73.137, 146.3,  3.9,  3.9,SANTANDER,LOS_SANTOS,23, 0.50,56,  2.3,  3.1,  4.5,Revisado
2013-06-18,06:02:02,   6.829, -73.171, 150.0,  4.9,  4.8,SANTANDER,LOS_SANTOS,34, 0.50,55,  2.0,  2.6,  4.0,Revisado
2013-06-18,22:10:29,   6.817, -73.137, 138.0,  3.0,  3.2,SANTANDER,LOS_SANTOS,14, 0.50,113,  3.2,  3.1,  5.8,Revisado
2013-06-19,12:13:35,   6.817, -73.161, 147.8,  3.4,  3.8,SANTANDER,LOS_SANTOS,23, 0.40,67,  1.8,  2.3,  3.8,Revisado
2013-06-26,23:35:34,   6.826, -73.179, 142.0,  3.3,  3.8,SANTANDER,ZAPATOCA,16, 0.30,63,  1.9,  2.3,  3.7,Revisado
2013-06-27,12:34:07,   6.816, -73.144, 150.7,  3.2,  3.4,SANTANDER,LOS_SANTOS,19, 0.50,111,  2.8,  3.6,  5.7,Revisado
2013-06-29,03:12:37,   6.834, -73.109, 149.3,  3.0,  3.3,SANTANDER,LOS_SANTOS,22, 0.50,68,  2.3,  3.2,  5.1,Revisado
2013-06-29,07:28:12,   6.839, -73.139, 145.4,  3.1,  3.3,SANTANDER,LOS_SANTOS,22, 0.50,65,  2.1,  2.8,  5.0,Revisado
2013-07-01,00:40:57,   6.873, -73.126, 148.0,  3.6,  3.9,SANTANDER,LOS_SANTOS,35, 0.60,47,  2.4,  2.8,  4.4,Revisado
2013-07-02,09:17:09,   6.390, -73.659, 102.7,  3.2,  3.5,SANTANDER,SANTA_HELENA_DEL_OPON,25, 0.50,41,  2.1,  2.3,  5.5,Revisado
2013-07-02,11:58:29,   6.815, -73.176, 145.9,  3.2,  3.6,SANTANDER,LOS_SANTOS,20, 0.50,63,  2.7,  3.2,  5.0,Revisado
2013-07-03,08:54:45,   6.809, -73.132, 150.0,  3.1,  3.5,SANTANDER,LOS_SANTOS,27, 0.50,48,  2.2,  2.7,  4.6,Revisado
2013-07-04,09:46:35,   6.818, -73.145, 146.7,  3.0,  3.4,SANTANDER,LOS_SANTOS,24, 0.50,48,  2.3,  2.6,  4.1,Revisado
2013-07-05,10:37:51,   6.838, -73.149, 148.9,  4.6,  4.7,SANTANDER,LOS_SANTOS,36, 0.50,56,  2.0,  2.6,  3.7,Revisado
2013-07-06,06:06:51,   6.828, -73.164, 141.8,  3.0,  3.5,SANTANDER,LOS_SANTOS,21, 0.60,64,  2.7,  3.7,  5.7,Revisado
2013-07-16,01:29:31,   6.824, -73.152, 146.2,  3.4,  3.5,SANTANDER,LOS_SANTOS,24, 0.50,55,  2.1,  2.6,  4.3,Revisado
2013-07-18,09:34:03,   6.812, -73.135, 148.3,  3.3,  3.4,SANTANDER,LOS_SANTOS,22, 0.50,66,  2.3,  2.9,  5.0,Revisado
2013-07-18,15:03:43,   6.811, -73.146, 141.9,  3.2,  3.5,SANTANDER,LOS_SANTOS,22, 0.50,112,  2.6,  3.0,  4.2,Revisado
2013-07-19,01:37:31,   6.814, -73.150, 139.9,  3.0,  3.4,SANTANDER,LOS_SANTOS,18, 0.40,112,  2.2,  2.6,  4.6,Revisado
2013-07-20,19:55:56,   6.508, -73.356, 133.9,  3.2,  3.5,SANTANDER,HATO,23, 0.40,48,  2.1,  2.5,  4.5,Revisado
2013-07-21,09:53:24,   6.827, -73.156, 146.3,  3.3,  3.4,SANTANDER,LOS_SANTOS,25, 0.50,64,  2.2,  2.8,  4.5,Revisado
2013-07-24,20:50:13,   6.828, -73.143, 146.0,  3.2,  3.3,SANTANDER,LOS_SANTOS,27, 0.40,56,  1.8,  2.1,  3.7,Revisado
2013-07-25,12:09:26,   6.816, -73.150, 148.5,  5.2,  4.7,SANTANDER,LOS_SANTOS,39, 0.70,48,  2.4,  2.9,  4.6,Revisado
2013-07-25,15:55:37,   6.812, -73.146, 140.7,  3.3,  3.3,SANTANDER,LOS_SANTOS,21, 0.50,112,  2.8,  3.3,  5.5,Revisado
2013-07-29,09:17:48,   6.826, -73.145, 148.3,  4.0,  4.0,SANTANDER,LOS_SANTOS,22, 0.40,70,  2.4,  2.5,  4.0,Revisado
2013-07-30,05:54:45,   6.797, -73.157, 150.4,  3.6,  3.8,SANTANDER,LOS_SANTOS,21, 0.40,68,  2.1,  2.6,  3.9,Revisado
2013-07-30,10:50:34,   6.820, -73.156, 148.3,  3.0,  3.3,SANTANDER,LOS_SANTOS,19, 0.40,70,  2.8,  2.8,  4.4,Revisado
2013-07-30,12:16:55,   6.811, -73.135, 150.1,  3.7,  3.9,SANTANDER,LOS_SANTOS,25, 0.50,71,  2.7,  2.9,  4.5,Revisado
2013-07-31,12:03:39,   6.838, -73.112, 147.5,  3.1,  3.4,SANTANDER,LOS_SANTOS,18, 0.60,115,  3.7,  4.4,  6.4,Revisado
2013-08-03,17:57:59,   6.807, -73.145, 150.9,  3.2,  3.5,SANTANDER,LOS_SANTOS,16, 0.50,112,  3.1,  3.7,  5.4,Revisado
2013-08-04,11:01:50,   6.817, -73.136, 147.9,  3.3,  3.6,SANTANDER,LOS_SANTOS,25, 0.50,86,  2.6,  3.1,  4.5,Revisado
2013-08-05,07:44:13,   6.211, -73.986,   4.2,  3.3,  3.7,SANTANDER,CIMITARRA,24, 0.60,75,  2.2,  2.8,  4.7,Revisado
2013-08-05,23:30:31,   6.824, -73.151, 147.5,  3.0,  3.3,SANTANDER,LOS_SANTOS,23, 0.50,70,  2.3,  2.9,  4.2,Revisado
2013-08-06,04:44:36,   6.815, -73.119, 151.4,  3.2,  3.5,SANTANDER,LOS_SANTOS,28, 0.50,72,  2.6,  3.4,  4.9,Revisado
2013-08-06,07:41:02,   6.801, -73.131, 144.3,  3.2,  3.4,SANTANDER,LOS_SANTOS,31, 0.50,68,  2.3,  2.9,  4.2,Revisado
2013-08-08,01:57:38,   6.823, -73.160, 146.3,  3.0,  3.2,SANTANDER,LOS_SANTOS,25, 0.50,70,  2.3,  3.1,  4.0,Revisado
2013-08-09,20:01:39,   6.681, -73.404, 120.0,  3.0,  3.3,SANTANDER,EL_CARMEN,18, 0.50,52,  2.5,  3.3,  6.2,Revisado
2013-08-10,21:14:39,   6.667, -73.958,  13.1,  3.1,  3.1,SANTANDER,PUERTO_PARRA,12, 0.60,69,  2.7,  2.4,  4.7,Revisado
2013-08-12,03:35:16,   6.835, -73.151, 149.6,  3.2,  3.5,SANTANDER,LOS_SANTOS,26, 0.60,70,  2.6,  3.3,  4.7,Revisado
2013-08-12,11:00:23,   6.822, -73.175, 143.9,  3.0,  3.2,SANTANDER,LOS_SANTOS,20, 0.40,69,  2.5,  2.9,  4.2,Revisado
2013-08-15,14:53:16,   6.794, -73.140, 140.9,  3.3,  3.3,SANTANDER,LOS_SANTOS,19, 0.50,66,  2.5,  3.0,  5.1,Revisado
2013-08-15,20:49:21,   6.823, -73.156, 148.2,  3.0,  3.3,SANTANDER,LOS_SANTOS,19, 0.40,64,  1.8,  2.2,  4.1,Revisado
2013-08-16,11:10:37,   6.798, -73.140, 146.0,  3.0,  3.3,SANTANDER,LOS_SANTOS,17, 0.50,137,  2.8,  4.1,  4.9,Revisado
2013-08-19,04:46:41,   6.822, -73.140, 150.3,  3.0,  3.4,SANTANDER,LOS_SANTOS,24, 0.50,66,  2.4,  2.9,  4.5,Revisado
2013-08-22,06:13:39,   6.565, -73.534, 106.5,  3.2,  3.2,SANTANDER,EL_CARMEN,28, 0.50,43,  2.2,  2.3,  5.3,Revisado
2013-08-25,08:28:15,   6.824, -73.118, 153.5,  3.9,  3.9,SANTANDER,LOS_SANTOS,54, 0.80,48,  3.5,  4.5,  7.1,Revisado
2013-08-25,22:48:30,   6.819, -73.172, 147.2,  3.1,  3.3,SANTANDER,LOS_SANTOS,21, 0.40,63,  2.6,  3.3,  4.8,Revisado
2013-08-26,01:44:09,   6.824, -73.136, 150.9,  4.3,  4.1,SANTANDER,LOS_SANTOS,28, 0.50,56,  2.1,  2.7,  4.4,Revisado
2013-08-26,15:29:13,   6.803, -73.155, 139.4,  3.3,  3.4,SANTANDER,LOS_SANTOS,23, 0.50,65,  2.2,  2.5,  4.5,Revisado
2013-08-26,17:25:33,   6.826, -73.169, 147.1,  3.2,  3.3,SANTANDER,LOS_SANTOS,25, 0.40,63,  2.1,  2.5,  4.3,Revisado
2013-08-29,02:23:29,   6.799, -73.148, 141.7,  3.0,  3.4,SANTANDER,LOS_SANTOS,20, 0.60,65,  2.9,  3.9,  5.7,Revisado
2013-08-31,02:54:46,   7.458, -73.199, 129.7,  3.2,  3.3,SANTANDER,EL_PLAYON,24, 0.60,109,  2.4,  3.6,  5.6,Revisado
2013-08-31,03:07:27,   6.820, -73.146, 144.5,  3.1,  3.1,SANTANDER,LOS_SANTOS,11, 0.50,135,  3.5,  5.2,  8.5,Revisado
2013-08-31,17:30:27,   6.815, -73.139, 151.7,  4.0,  4.0,SANTANDER,LOS_SANTOS,35, 0.50,66,  2.4,  3.1,  4.8,Revisado
2013-08-31,20:00:52,   6.832, -73.137, 147.9,  3.8,  4.0,SANTANDER,LOS_SANTOS,45, 0.80,48,  2.3,  2.9,  5.2,Revisado
2013-08-31,21:29:46,   6.826, -73.131, 139.7,  3.4,  3.6,SANTANDER,LOS_SANTOS,25, 0.60,48,  2.7,  3.2,  5.7,Revisado
2013-09-01,06:18:26,   6.822, -73.142, 144.6,  3.3,  3.4,SANTANDER,LOS_SANTOS,20, 0.50,70,  2.2,  2.9,  4.6,Revisado
2013-09-03,04:22:51,   6.822, -73.147, 147.2,  3.0,  3.2,SANTANDER,LOS_SANTOS,15, 0.40,70,  2.4,  3.1,  4.4,Revisado
2013-09-03,15:09:37,   6.810, -73.151, 150.2,  3.8,  3.7,SANTANDER,LOS_SANTOS,22, 0.60,70,  2.9,  3.7,  6.4,Revisado
2013-09-03,20:14:31,   6.795, -73.142, 142.7,  3.0,  3.1,SANTANDER,LOS_SANTOS,19, 0.50,71,  2.8,  3.3,  5.6,Revisado
2013-09-04,10:25:33,   6.824, -73.150, 143.0,  3.5,  3.5,SANTANDER,LOS_SANTOS,23, 0.50,70,  2.6,  3.1,  5.8,Revisado
2013-09-04,23:42:14,   6.811, -73.149, 145.0,  3.2,  3.4,SANTANDER,LOS_SANTOS,26, 0.50,71,  2.7,  3.4,  5.4,Revisado
2013-09-09,21:58:55,   6.803, -73.144, 149.1,  3.7,  3.7,SANTANDER,LOS_SANTOS,27, 0.60,71,  2.6,  3.3,  4.8,Revisado
2013-09-11,06:39:40,   6.804, -73.163, 147.1,  4.1,  4.1,SANTANDER,LOS_SANTOS,15, 0.40,70,  3.3,  3.4,  5.4,Revisado
2013-09-11,16:03:33,   6.806, -73.144, 141.7,  3.0,  3.1,SANTANDER,LOS_SANTOS,17, 0.40,136,  2.3,  3.4,  5.6,Revisado
2013-09-13,14:36:49,   6.829, -73.147, 150.0,  4.0,  4.1,SANTANDER,LOS_SANTOS,15, 0.50,70,  2.8,  3.0,  5.1,Revisado
2013-09-14,23:36:00,   6.797, -73.130, 141.0,  3.4,  3.5,SANTANDER,LOS_SANTOS,24, 0.60,68,  2.5,  3.4,  5.4,Revisado
2013-09-15,08:00:59,   6.825, -73.160, 148.4,  3.1,  3.2,SANTANDER,LOS_SANTOS,25, 0.40,69,  2.1,  2.8,  4.3,Revisado
2013-09-15,17:57:04,   6.819, -73.160, 148.9,  3.0,  3.3,SANTANDER,LOS_SANTOS,14, 0.40,70,  2.9,  3.4,  4.7,Revisado
2013-09-16,17:14:21,   6.805, -73.134, 148.7,  3.0,  3.2,SANTANDER,LOS_SANTOS,20, 0.50,71,  2.3,  3.0,  4.7,Revisado
2013-09-17,06:44:16,   6.828, -73.162, 149.0,  3.5,  3.5,SANTANDER,LOS_SANTOS,25, 0.50,69,  2.0,  2.8,  4.2,Revisado
2013-09-18,23:01:46,   6.830, -73.153, 149.5,  3.0,  3.4,SANTANDER,LOS_SANTOS,17, 0.40,70,  2.1,  2.5,  4.2,Revisado
2013-09-19,04:15:37,   6.790, -73.173, 145.6,  3.0,  3.2,SANTANDER,LOS_SANTOS,19, 0.40,70,  2.5,  2.6,  4.3,Revisado
2013-09-20,16:51:34,   6.817, -73.161, 144.9,  3.2,  3.3,SANTANDER,LOS_SANTOS,21, 0.60,70,  3.0,  3.8,  5.8,Revisado
2013-09-20,16:55:27,   6.843, -73.134, 151.1,  3.5,  3.6,SANTANDER,LOS_SANTOS,25, 0.60,70,  2.7,  3.8,  4.9,Revisado
2013-09-23,16:27:12,   6.828, -73.142, 144.7,  3.1,  3.4,SANTANDER,LOS_SANTOS,29, 0.60,70,  2.4,  2.9,  4.9,Revisado
2013-09-24,19:03:24,   6.829, -73.145, 143.0,  3.0,  3.2,SANTANDER,LOS_SANTOS,29, 0.70,70,  3.0,  3.5,  5.7,Revisado
2013-09-26,14:44:12,   6.833, -73.152, 143.9,  3.0,  3.2,SANTANDER,LOS_SANTOS,30, 0.60,70,  2.6,  3.1,  5.3,Revisado
2013-09-26,18:45:27,   6.865, -73.150, 140.4,  3.0,  3.2,SANTANDER,LOS_SANTOS,28, 0.60,69,  2.8,  3.3,  5.3,Revisado
2013-09-27,15:08:58,   6.808, -73.121, 149.3,  3.4,  3.5,SANTANDER,LOS_SANTOS,33, 0.60,72,  2.5,  3.0,  5.0,Revisado
2013-10-01,04:10:18,   6.809, -73.148, 147.4,  4.1,  4.0,SANTANDER,LOS_SANTOS,33, 0.50,71,  2.1,  2.7,  4.6,Revisado
2013-10-01,18:25:40,   6.812, -73.142, 147.9,  3.5,  3.6,SANTANDER,LOS_SANTOS,39, 0.70,55,  2.9,  4.0,  6.2,Revisado
2013-10-02,06:20:39,   6.789, -73.159, 139.8,  3.1,  3.3,SANTANDER,LOS_SANTOS,20, 0.50,71,  2.7,  2.9,  5.2,Revisado
2013-10-02,06:20:40,   6.768, -73.155, 139.6,  3.1,  3.3,SANTANDER,LOS_SANTOS,20, 0.40,72,  2.8,  2.8,  4.8,Revisado
2013-10-03,08:42:54,   6.805, -73.180, 142.6,  3.9,  3.9,SANTANDER,LOS_SANTOS,36, 0.50,68,  2.1,  2.6,  4.3,Revisado
2013-10-04,10:43:31,   6.828, -73.123, 144.5,  3.3,  3.5,SANTANDER,LOS_SANTOS,36, 0.80,53,  2.6,  3.4,  5.5,Revisado
2013-10-04,13:57:54,   6.824, -73.122, 146.2,  3.6,  3.7,SANTANDER,LOS_SANTOS,43, 0.80,53,  2.5,  3.2,  5.4,Revisado
2013-10-05,06:41:06,   6.786, -73.115, 146.8,  3.4,  3.5,SANTANDER,LOS_SANTOS,29, 0.50,68,  2.6,  3.3,  5.3,Revisado
2013-10-05,11:46:23,   6.817, -73.119, 149.0,  3.4,  3.6,SANTANDER,LOS_SANTOS,40, 0.90,53,  2.9,  3.6,  6.0,Revisado
2013-10-05,14:06:17,   6.833, -73.146, 145.1,  3.1,  3.4,SANTANDER,LOS_SANTOS,26, 0.60,70,  2.6,  3.1,  5.0,Revisado
2013-10-07,14:03:38,   6.811, -73.128, 144.8,  3.2,  3.3,SANTANDER,LOS_SANTOS,24, 0.40,72,  2.5,  2.7,  4.5,Revisado
2013-10-09,15:42:45,   6.786, -73.149, 141.0,  3.6,  3.6,SANTANDER,LOS_SANTOS,32, 0.50,65,  2.5,  2.8,  4.9,Revisado
2013-10-09,19:10:00,   6.797, -73.146, 143.1,  3.2,  3.3,SANTANDER,LOS_SANTOS,23, 0.40,65,  2.4,  2.8,  4.5,Revisado
2013-10-11,01:17:28,   6.801, -73.146, 148.0,  4.3,  4.1,SANTANDER,LOS_SANTOS,40, 0.70,55,  2.5,  3.4,  5.2,Revisado
2013-10-11,18:46:26,   6.782, -73.162, 140.5,  3.4,  3.5,SANTANDER,LOS_SANTOS,25, 0.50,64,  2.9,  3.1,  5.6,Revisado
2013-10-11,18:49:25,   6.819, -73.189, 138.7,  3.2,  3.5,SANTANDER,ZAPATOCA,25, 0.50,68,  2.9,  3.6,  5.6,Revisado
2013-10-11,19:50:12,   6.796, -73.161, 147.0,  3.7,  3.6,SANTANDER,LOS_SANTOS,30, 0.50,64,  2.6,  3.4,  5.5,Revisado
2013-10-14,05:52:08,   6.828, -73.115, 152.6,  3.3,  3.4,SANTANDER,LOS_SANTOS,30, 0.70,67,  2.8,  4.1,  6.0,Revisado
2013-10-14,17:09:47,   6.811, -73.132, 151.2,  3.2,  3.4,SANTANDER,LOS_SANTOS,17, 0.40,71,  2.5,  3.4,  4.7,Revisado
2013-10-14,19:08:27,   6.825, -73.133, 150.7,  3.7,  3.9,SANTANDER,LOS_SANTOS,17, 0.50,66,  2.9,  3.3,  5.8,Revisado
2013-10-15,12:23:44,   6.801, -73.153, 150.2,  3.6,  3.8,SANTANDER,LOS_SANTOS,21, 0.40,65,  2.5,  2.9,  4.6,Revisado
2013-10-16,03:12:15,   6.821, -73.147, 145.6,  3.4,  3.7,SANTANDER,LOS_SANTOS,27, 0.50,65,  2.3,  2.8,  4.6,Revisado
2013-10-18,11:18:53,   6.824, -73.138, 147.6,  3.3,  3.6,SANTANDER,LOS_SANTOS,17, 0.50,71,  3.2,  3.6,  5.6,Revisado
2013-10-19,07:03:55,   6.789, -73.138, 151.3,  3.2,  3.5,SANTANDER,LOS_SANTOS,20, 0.60,66,  2.9,  3.4,  5.6,Revisado
2013-10-21,11:23:00,   6.811, -73.161, 143.9,  3.1,  3.4,SANTANDER,LOS_SANTOS,15, 0.50,70,  3.0,  3.3,  5.3,Revisado
2013-10-27,02:20:35,   6.839, -73.130, 148.2,  3.1,  3.3,SANTANDER,LOS_SANTOS,28, 0.50,56,  2.1,  2.4,  4.2,Revisado
2013-10-28,01:25:02,   6.837, -73.163, 140.8,  3.0,  3.2,SANTANDER,LOS_SANTOS,19, 0.60,64,  3.0,  4.0,  6.1,Revisado
2013-10-28,12:29:46,   6.843, -73.143, 148.1,  3.9,  3.9,SANTANDER,LOS_SANTOS,40, 0.50,65,  2.0,  2.7,  4.3,Revisado
2013-10-28,22:54:54,   6.807, -73.140, 150.8,  3.0,  3.3,SANTANDER,LOS_SANTOS,12, 0.40,71,  2.8,  3.9,  5.1,Revisado
2013-10-30,00:16:59,   6.803, -73.141, 147.6,  3.0,  3.4,SANTANDER,LOS_SANTOS,20, 0.50,66,  2.5,  2.9,  4.6,Revisado
2013-10-31,04:27:54,   6.811, -73.126, 149.1,  3.6,  3.6,SANTANDER,LOS_SANTOS,24, 0.60,67,  3.1,  4.0,  5.3,Revisado
2013-10-31,15:53:40,   6.277, -73.091, 177.0,  3.1,  3.2,SANTANDER,CHARALA,19, 0.50,159,  3.1,  4.0,  5.4,Revisado
2013-11-01,02:25:56,   6.816, -73.142, 150.3,  3.0,  3.1,SANTANDER,LOS_SANTOS,21, 0.60,71,  3.2,  3.5,  5.5,Revisado
2013-11-01,20:57:12,   7.448, -73.182, 131.4,  3.0,  3.1,SANTANDER,EL_PLAYON,10, 0.50,136,  4.3,  3.8,  6.9,Revisado
2013-11-03,01:00:48,   6.801, -73.151, 144.8,  3.0,  3.2,SANTANDER,LOS_SANTOS,17, 0.50,71,  3.2,  3.4,  5.5,Revisado
2013-11-03,15:21:01,   6.802, -73.158, 145.4,  3.1,  3.2,SANTANDER,LOS_SANTOS,18, 0.50,110,  2.8,  3.1,  5.4,Revisado
2013-11-03,16:40:24,   6.835, -73.159, 146.8,  3.0,  3.2,SANTANDER,LOS_SANTOS,18, 0.40,111,  2.2,  2.6,  4.5,Revisado
2013-11-04,14:48:27,   6.839, -73.141, 146.2,  3.4,  3.5,SANTANDER,LOS_SANTOS,21, 0.50,70,  3.0,  3.4,  5.4,Revisado
2013-11-04,19:09:29,   6.822, -73.150, 148.8,  3.0,  3.2,SANTANDER,LOS_SANTOS,20, 0.50,70,  3.4,  4.5,  5.9,Revisado
2013-11-05,06:51:07,   6.844, -73.124, 144.6,  4.2,  4.2,SANTANDER,LOS_SANTOS,43, 0.80,52,  3.0,  3.5,  5.8,Revisado
2013-11-05,11:51:36,   6.825, -73.167, 145.4,  3.1,  3.3,SANTANDER,LOS_SANTOS,20, 0.50,69,  3.1,  3.8,  5.5,Revisado
2013-11-06,12:42:26,   6.812, -73.123, 149.7,  4.4,  4.2,SANTANDER,LOS_SANTOS,33, 0.50,72,  2.7,  3.8,  4.9,Revisado
2013-11-06,23:24:16,   6.792, -73.142, 142.6,  3.6,  3.6,SANTANDER,LOS_SANTOS,28, 0.50,55,  2.6,  2.9,  5.0,Revisado
2013-11-11,05:14:48,   6.840, -73.173, 143.8,  3.3,  3.4,SANTANDER,ZAPATOCA,23, 0.50,68,  2.6,  3.0,  5.1,Revisado
2013-11-12,06:56:07,   6.814, -73.160, 146.5,  3.3,  3.4,SANTANDER,LOS_SANTOS,27, 0.40,67,  2.3,  2.3,  4.0,Revisado
2013-11-13,07:54:00,   6.831, -73.147, 145.6,  3.3,  3.4,SANTANDER,LOS_SANTOS,29, 0.50,70,  2.9,  3.0,  4.8,Revisado
2013-11-14,05:23:43,   6.808, -73.161, 147.4,  3.5,  3.6,SANTANDER,LOS_SANTOS,28, 0.40,134,  2.3,  3.3,  4.7,Revisado
2013-11-14,12:55:36,   6.819, -73.119, 148.4,  3.2,  3.4,SANTANDER,LOS_SANTOS,30, 0.70,72,  2.9,  3.8,  6.0,Revisado
2013-11-16,05:31:45,   6.255, -74.192,  25.6,  3.0,  3.2,SANTANDER,CIMITARRA,21, 0.50,61,  2.1,  2.3,  4.3,Revisado
2013-11-19,19:30:42,   6.802, -73.131, 153.3,  3.5,  3.5,SANTANDER,LOS_SANTOS,27, 0.50,55,  2.4,  2.9,  4.7,Revisado
2013-11-21,10:52:03,   6.807, -73.154, 139.5,  3.1,  3.3,SANTANDER,LOS_SANTOS,27, 0.40,70,  2.3,  2.6,  4.4,Revisado
2013-11-21,13:17:16,   6.825, -73.157, 146.7,  4.2,  4.1,SANTANDER,LOS_SANTOS,39, 0.50,70,  2.6,  2.8,  4.9,Revisado
2013-11-21,16:17:53,   6.812, -73.178, 145.7,  4.7,  4.4,SANTANDER,ZAPATOCA,45, 0.40,69,  2.3,  3.0,  4.4,Revisado
2013-11-22,13:49:03,   6.807, -73.155, 146.8,  3.1,  3.3,SANTANDER,LOS_SANTOS,21, 0.40,70,  2.0,  2.5,  3.8,Revisado
2013-11-24,16:00:35,   6.816, -73.162, 146.0,  3.2,  3.4,SANTANDER,LOS_SANTOS,25, 0.50,80,  2.9,  3.4,  5.7,Revisado
2013-11-25,08:54:57,   6.827, -73.145, 144.0,  3.5,  3.6,SANTANDER,LOS_SANTOS,26, 0.50,65,  2.2,  2.7,  4.6,Revisado
2013-11-27,04:25:38,   6.802, -73.124, 150.0,  3.6,  3.7,SANTANDER,LOS_SANTOS,36, 0.70,55,  2.4,  3.2,  5.0,Revisado
2013-11-27,11:34:03,   6.816, -73.153, 149.4,  3.3,  3.6,SANTANDER,LOS_SANTOS,21, 0.40,65,  2.2,  2.4,  4.0,Revisado
2013-11-27,20:11:45,   6.791, -73.152, 141.5,  3.4,  3.5,SANTANDER,LOS_SANTOS,29, 0.40,71,  2.4,  2.7,  4.6,Revisado
2013-11-29,18:59:12,   6.820, -73.157, 149.7,  3.4,  3.6,SANTANDER,LOS_SANTOS,13, 0.40,70,  3.0,  3.1,  6.2,Revisado
2013-12-04,04:05:39,   6.804, -73.137, 145.3,  3.7,  3.7,SANTANDER,LOS_SANTOS,28, 0.50,66,  2.3,  2.8,  4.5,Revisado
2013-12-04,07:13:38,   6.812, -73.148, 149.0,  3.4,  3.5,SANTANDER,LOS_SANTOS,25, 0.50,65,  2.5,  3.0,  4.8,Revisado
2013-12-06,22:04:59,   6.812, -73.135, 152.6,  4.7,  4.4,SANTANDER,LOS_SANTOS,33, 0.70,66,  2.5,  3.6,  5.2,Revisado
2013-12-08,13:02:31,   6.814, -73.166, 148.1,  3.2,  3.5,SANTANDER,LOS_SANTOS,16, 0.30,70,  1.8,  2.0,  3.5,Revisado
2013-12-09,17:07:42,   6.800, -73.123, 151.8,  3.1,  3.4,SANTANDER,LOS_SANTOS,15, 0.40,139,  3.1,  3.8,  5.0,Revisado
2013-12-11,01:59:55,   6.813, -73.148, 152.8,  4.0,  4.0,SANTANDER,LOS_SANTOS,33, 0.70,70,  2.6,  3.1,  4.9,Revisado
2013-12-12,02:31:29,   6.812, -73.138, 148.5,  4.2,  4.1,SANTANDER,LOS_SANTOS,36, 0.60,66,  2.6,  3.3,  5.0,Revisado
2013-12-12,07:49:57,   6.800, -73.163, 145.8,  3.2,  3.4,SANTANDER,LOS_SANTOS,24, 0.50,64,  2.8,  2.8,  4.6,Revisado
2013-12-13,21:55:41,   6.799, -73.121, 146.0,  3.2,  3.4,SANTANDER,LOS_SANTOS,24, 0.60,54,  2.8,  3.2,  5.3,Revisado
2013-12-15,07:29:02,   6.811, -73.149, 146.4,  3.3,  3.4,SANTANDER,LOS_SANTOS,26, 0.50,65,  2.4,  2.9,  4.4,Revisado
